   0.0000000e+00   4.5840389e+03   5.0908293e+03   1.2333333e+00   8.3425185e+03   8.6365597e+03   6.2000000e+10   0.0000000e+00   6.5000000e+09   0.0000000e+00  -2.6000000e+09   0.0000000e+00   8.2500000e+09   0.0000000e+00   2.5025000e+11   7.0500000e+10   7.4200000e+10   8.6950000e+10
   5.0000000e-05   4.3822124e+03   4.8456527e+03   1.2226938e+00   8.3400887e+03   8.4875314e+03   6.2370500e+10   7.3083000e-02   1.2567100e+10   6.8424600e-04  -2.4917000e+09   2.0951700e-02   1.6324375e+10  -1.8123500e-02   2.4168812e+11   6.4428700e+10   7.3978700e+10   7.8776575e+10
   1.0000000e-04   4.2392162e+03   4.6768622e+03   1.2171330e+00   8.3376581e+03   8.3854720e+03   6.2737500e+10   1.2062690e-01   1.6699050e+10   1.1502600e-03  -2.3843500e+09   3.4581400e-02   2.1618850e+10  -2.9913750e-02   2.3591065e+11   6.0292550e+10   7.3759250e+10   7.3384050e+10
   1.5000000e-04   4.1324314e+03   4.5531584e+03   1.2139875e+00   8.3352626e+03   8.3102642e+03   6.3101000e+10   1.5383290e-01   1.9694100e+10   1.4880600e-03  -2.2779500e+09   4.4100400e-02   2.5352050e+10  -3.8148550e-02   2.3169795e+11   5.7293300e+10   7.3541750e+10   6.9553350e+10
   2.0000000e-04   4.0495699e+03   4.4583676e+03   1.2120874e+00   8.3328842e+03   8.2518774e+03   6.3462000e+10   1.7818900e-01   2.1964500e+10   1.7441400e-03  -2.1724500e+09   5.1082400e-02   2.8121375e+10  -4.4188500e-02   2.2845362e+11   5.5018700e+10   7.3326050e+10   6.6687475e+10
   2.5000000e-04   3.9833558e+03   4.3832504e+03   1.2108612e+00   8.3305231e+03   8.2047218e+03   6.3819000e+10   1.9670350e-01   2.3744800e+10   1.9449500e-03  -2.0678500e+09   5.6389300e-02   3.0253925e+10  -4.8780250e-02   2.2585008e+11   5.3234200e+10   7.3112250e+10   6.4459225e+10
   3.0000000e-04   3.9292078e+03   4.3221391e+03   1.2100059e+00   8.3281792e+03   8.1654487e+03   6.4173000e+10   2.1115820e-01   2.5178050e+10   2.1066200e-03  -1.9642000e+09   6.0532700e-02   3.1943875e+10  -5.2364900e-02   2.2369312e+11   5.1796750e+10   7.2900300e+10   6.2674375e+10
   3.5000000e-04   3.8840861e+03   4.2713547e+03   1.2093543e+00   8.3258526e+03   8.1319190e+03   6.4524500e+10   2.2268190e-01   2.6356650e+10   2.2395700e-03  -1.8614500e+09   6.3835400e-02   3.3313700e+10  -5.5223050e-02   2.2185980e+11   5.0613950e+10   7.2690050e+10   6.1210200e+10
   4.0000000e-04   3.8458990e+03   4.2284167e+03   1.2088150e+00   8.3235432e+03   8.1027189e+03   6.4872000e+10   2.3201870e-01   2.7342800e+10   2.3508300e-03  -1.7595000e+09   6.6511300e-02   3.4444650e+10  -5.7538650e-02   2.2026935e+11   4.9623600e+10   7.2481600e+10   5.9985750e+10
   4.5000000e-04   3.8131528e+03   4.1915748e+03   1.2083313e+00   8.3212511e+03   8.0768570e+03   6.5217000e+10   2.3968190e-01   2.8180050e+10   2.4452900e-03  -1.6584500e+09   6.8707600e-02   3.5392500e+10  -5.9439050e-02   2.1886550e+11   4.8782150e+10   7.2274950e+10   5.8945000e+10
