   3.3000000e+01   2.4478970e+02   4.8814570e+00  -3.0161316e-02   0.0000000e+00  -1.1572844e-08
   3.4000000e+01   2.3952760e+02   4.8440960e+00  -3.1133921e-02   0.0000000e+00  -1.1260014e-08
   3.5000000e+01   2.3448900e+02   4.8088000e+00  -3.2101810e-02   0.0000000e+00  -1.0926963e-08
   3.6000000e+01   2.2965780e+02   4.7754400e+00  -3.3064938e-02   0.0000000e+00  -1.0574395e-08
   3.7000000e+01   2.2501990e+02   4.7438970e+00  -3.4023256e-02   0.0000000e+00  -1.0202994e-08
   3.8000000e+01   2.2056270e+02   4.7140540e+00  -3.4976848e-02   0.0000000e+00  -9.8134481e-09
   3.9000000e+01   2.1627500e+02   4.6858040e+00  -3.5925769e-02   0.0000000e+00  -9.4064304e-09
   4.0000000e+01   2.1214640e+02   4.6590440e+00  -3.6870184e-02   0.0000000e+00  -8.9826887e-09
   4.1000000e+01   2.0816780e+02   4.6336790e+00  -3.7810205e-02   0.0000000e+00  -8.5429156e-09
   4.2000000e+01   2.0433070e+02   4.6096180e+00  -3.8746017e-02   0.0000000e+00  -8.0877863e-09
   4.3000000e+01   2.0062750e+02   4.5867790e+00  -3.9677764e-02   0.0000000e+00  -7.6180382e-09
   4.4000000e+01   1.9705100e+02   4.5650840e+00  -4.0605621e-02   0.0000000e+00  -7.1343381e-09
   4.5000000e+01   1.9359490e+02   4.5444600e+00  -4.1529710e-02   0.0000000e+00  -6.6373092e-09
   4.6000000e+01   1.9025300e+02   4.5248390e+00  -4.2450243e-02   0.0000000e+00  -6.1276441e-09
   4.7000000e+01   1.8701970e+02   4.5061590e+00  -4.3367362e-02   0.0000000e+00  -5.6059756e-09
   4.8000000e+01   1.8388990e+02   4.4883610e+00  -4.4281167e-02   0.0000000e+00  -5.0728957e-09
   4.9000000e+01   1.8085880e+02   4.4713910e+00  -4.5191831e-02   0.0000000e+00  -4.5290793e-09
   5.0000000e+01   1.7792170e+02   4.4551990e+00  -4.6099466e-02   0.0000000e+00  -3.9750353e-09
   5.1000000e+01   1.7507450e+02   4.4397380e+00  -4.7004219e-02   0.0000000e+00  -3.4114121e-09
   5.2000000e+01   1.7231310e+02   4.4249640e+00  -4.7906163e-02   0.0000000e+00  -2.8386765e-09
   5.3000000e+01   1.6963390e+02   4.4108380e+00  -4.8805436e-02   0.0000000e+00  -2.2574771e-09
   5.4000000e+01   1.6703320e+02   4.3973210e+00  -4.9702108e-02   0.0000000e+00  -1.6682954e-09
   5.5000000e+01   1.6450780e+02   4.3843780e+00  -5.0596295e-02   0.0000000e+00  -1.0715865e-09
   5.6000000e+01   1.6205450e+02   4.3719780e+00  -5.1488074e-02   0.0000000e+00  -4.6794443e-10
   5.7000000e+01   1.5967030e+02   4.3600890e+00  -5.2377535e-02   0.0000000e+00   1.4220100e-10
   5.8000000e+01   1.5735250e+02   4.3486840e+00  -5.3264683e-02   0.0000000e+00   7.5838686e-10
   5.9000000e+01   1.5509840e+02   4.3377360e+00  -5.4149695e-02   0.0000000e+00   1.3801121e-09
   6.0000000e+01   1.5290550e+02   4.3272210e+00  -5.5032555e-02   0.0000000e+00   2.0069786e-09
   6.1000000e+01   1.5077130e+02   4.3171160e+00  -5.5913355e-02   0.0000000e+00   2.6385430e-09
   6.2000000e+01   1.4869360e+02   4.3074000e+00  -5.6792183e-02   0.0000000e+00   3.2743652e-09
   6.3000000e+01   1.4667030e+02   4.2980520e+00  -5.7669051e-02   0.0000000e+00   3.9140791e-09
   6.4000000e+01   1.4469920e+02   4.2890540e+00  -5.8544014e-02   0.0000000e+00   4.5572606e-09
   6.5000000e+01   1.4277850e+02   4.2803890e+00  -5.9417150e-02   0.0000000e+00   5.2035435e-09
   6.6000000e+01   1.4090640e+02   4.2720390e+00  -6.0288453e-02   0.0000000e+00   5.8525189e-09
   6.7000000e+01   1.3908090e+02   4.2639910e+00  -6.1158015e-02   0.0000000e+00   6.5038452e-09
   6.8000000e+01   1.3730050e+02   4.2562280e+00  -6.2025904e-02   0.0000000e+00   7.1571844e-09
   6.9000000e+01   1.3556350e+02   4.2487380e+00  -6.2892124e-02   0.0000000e+00   7.8121745e-09
   7.0000000e+01   1.3386840e+02   4.2415090e+00  -6.3756727e-02   0.0000000e+00   8.4684611e-09
   7.1000000e+01   1.3221370e+02   4.2345280e+00  -6.4619713e-02   0.0000000e+00   9.1257918e-09
   7.2000000e+01   1.3059810e+02   4.2277830e+00  -6.5481164e-02   0.0000000e+00   9.7837694e-09
   7.3000000e+01   1.2902010e+02   4.2212650e+00  -6.6341168e-02   0.0000000e+00   1.0442115e-08
   7.4000000e+01   1.2747860e+02   4.2149630e+00  -6.7199653e-02   0.0000000e+00   1.1100537e-08
   7.5000000e+01   1.2597230e+02   4.2088680e+00  -6.8056721e-02   0.0000000e+00   1.1758790e-08
   7.6000000e+01   1.2450010e+02   4.2029720e+00  -6.8912382e-02   0.0000000e+00   1.2416494e-08
   7.7000000e+01   1.2306070e+02   4.1972640e+00  -6.9766741e-02   0.0000000e+00   1.3073441e-08
   7.8000000e+01   1.2165320e+02   4.1917390e+00  -7.0619752e-02   0.0000000e+00   1.3729338e-08
   7.9000000e+01   1.2027650e+02   4.1863880e+00  -7.1471489e-02   0.0000000e+00   1.4383958e-08
   8.0000000e+01   1.1892970e+02   4.1812040e+00  -7.2321939e-02   0.0000000e+00   1.5037021e-08
   8.1000000e+01   1.1761170e+02   4.1761810e+00  -7.3171214e-02   0.0000000e+00   1.5688296e-08
   8.2000000e+01   1.1632180e+02   4.1713110e+00  -7.4019280e-02   0.0000000e+00   1.6337551e-08
   8.3000000e+01   1.1505890e+02   4.1665900e+00  -7.4866226e-02   0.0000000e+00   1.6984523e-08
   8.4000000e+01   1.1382240e+02   4.1620110e+00  -7.5712032e-02   0.0000000e+00   1.7629037e-08
   8.5000000e+01   1.1261130e+02   4.1575680e+00  -7.6556768e-02   0.0000000e+00   1.8270861e-08
   8.6000000e+01   1.1142500e+02   4.1532570e+00  -7.7400483e-02   0.0000000e+00   1.8909761e-08
   8.7000000e+01   1.1026260e+02   4.1490730e+00  -7.8243143e-02   0.0000000e+00   1.9545562e-08
   8.8000000e+01   1.0912360e+02   4.1450110e+00  -7.9084809e-02   0.0000000e+00   2.0178059e-08
   8.9000000e+01   1.0800710e+02   4.1410670e+00  -7.9925538e-02   0.0000000e+00   2.0807046e-08
   9.0000000e+01   1.0691250e+02   4.1372350e+00  -8.0765375e-02   0.0000000e+00   2.1432373e-08
   9.1000000e+01   1.0583930e+02   4.1335130e+00  -8.1604286e-02   0.0000000e+00   2.2053821e-08
   9.2000000e+01   1.0478680e+02   4.1298960e+00  -8.2442332e-02   0.0000000e+00   2.2671259e-08
   9.3000000e+01   1.0375440e+02   4.1263810e+00  -8.3279553e-02   0.0000000e+00   2.3284479e-08
   9.4000000e+01   1.0274160e+02   4.1229630e+00  -8.4115995e-02   0.0000000e+00   2.3893351e-08
   9.5000000e+01   1.0174770e+02   4.1196410e+00  -8.4951687e-02   0.0000000e+00   2.4497688e-08
   9.6000000e+01   1.0077240e+02   4.1164100e+00  -8.5786565e-02   0.0000000e+00   2.5097386e-08
   9.7000000e+01   9.9811760e+01   4.1134020e+00  -8.6618133e-02   0.0000000e+00   2.5690847e-08
   9.8000000e+01   9.8872010e+01   4.1103410e+00  -8.7451650e-02   0.0000000e+00   2.6280927e-08
   9.9000000e+01   9.7949300e+01   4.1073630e+00  -8.8284453e-02   0.0000000e+00   2.6865924e-08
   1.0000000e+02   9.7043160e+01   4.1044640e+00  -8.9116667e-02   0.0000000e+00   2.7445698e-08
   1.0100000e+02   9.6153170e+01   4.1016430e+00  -8.9948293e-02   0.0000000e+00   2.8020131e-08
   1.0200000e+02   9.5278890e+01   4.0988960e+00  -9.0779306e-02   0.0000000e+00   2.8589107e-08
   1.0300000e+02   9.4419920e+01   4.0962220e+00  -9.1609801e-02   0.0000000e+00   2.9152486e-08
   1.0400000e+02   9.3575880e+01   4.0936180e+00  -9.2439752e-02   0.0000000e+00   2.9710192e-08
   1.0500000e+02   9.2746370e+01   4.0910810e+00  -9.3269202e-02   0.0000000e+00   3.0262103e-08
   1.0600000e+02   9.1931040e+01   4.0886100e+00  -9.4098202e-02   0.0000000e+00   3.0808108e-08
   1.0700000e+02   9.1129530e+01   4.0862020e+00  -9.4926746e-02   0.0000000e+00   3.1348122e-08
   1.0800000e+02   9.0341500e+01   4.0838560e+00  -9.5754836e-02   0.0000000e+00   3.1882052e-08
   1.0900000e+02   8.9566600e+01   4.0815700e+00  -9.6582531e-02   0.0000000e+00   3.2409803e-08
   1.1000000e+02   8.8804540e+01   4.0793410e+00  -9.7409834e-02   0.0000000e+00   3.2931299e-08
   1.1100000e+02   8.8054980e+01   4.0771690e+00  -9.8236788e-02   0.0000000e+00   3.3446429e-08
   1.1200000e+02   8.7317640e+01   4.0750500e+00  -9.9063358e-02   0.0000000e+00   3.3955173e-08
   1.1300000e+02   8.6592220e+01   4.0729840e+00  -9.9889670e-02   0.0000000e+00   3.4457406e-08
   1.1400000e+02   8.5878440e+01   4.0709700e+00  -1.0071555e-01   0.0000000e+00   3.4953078e-08
   1.1500000e+02   8.5176020e+01   4.0690040e+00  -1.0154120e-01   0.0000000e+00   3.5442124e-08
   1.1600000e+02   8.4484710e+01   4.0670870e+00  -1.0236657e-01   0.0000000e+00   3.5924477e-08
   1.1700000e+02   8.3804240e+01   4.0652160e+00  -1.0319171e-01   0.0000000e+00   3.6400064e-08
   1.1800000e+02   8.3134360e+01   4.0633900e+00  -1.0401659e-01   0.0000000e+00   3.6868834e-08
   1.1900000e+02   8.2474840e+01   4.0616090e+00  -1.0484116e-01   0.0000000e+00   3.7330756e-08
   1.2000000e+02   8.1825440e+01   4.0598690e+00  -1.0566561e-01   0.0000000e+00   3.7785771e-08
   1.2100000e+02   8.1185940e+01   4.0581710e+00  -1.0648981e-01   0.0000000e+00   3.8233799e-08
   1.2200000e+02   8.0556110e+01   4.0565130e+00  -1.0731380e-01   0.0000000e+00   3.8674841e-08
   1.2300000e+02   7.9935740e+01   4.0548940e+00  -1.0813756e-01   0.0000000e+00   3.9108850e-08
   1.2400000e+02   7.9324620e+01   4.0533130e+00  -1.0896116e-01   0.0000000e+00   3.9535748e-08
   1.2500000e+02   7.8722560e+01   4.0517680e+00  -1.0978462e-01   0.0000000e+00   3.9955529e-08
   1.2600000e+02   7.8129350e+01   4.0502590e+00  -1.1060790e-01   0.0000000e+00   4.0368167e-08
   1.2700000e+02   7.7544800e+01   4.0487840e+00  -1.1143095e-01   0.0000000e+00   4.0773617e-08
   1.2800000e+02   7.6968740e+01   4.0473430e+00  -1.1225394e-01   0.0000000e+00   4.1171842e-08
   1.2900000e+02   7.6400980e+01   4.0459340e+00  -1.1307673e-01   0.0000000e+00   4.1562841e-08
   1.3000000e+02   7.5841340e+01   4.0445570e+00  -1.1389938e-01   0.0000000e+00   4.1946589e-08
   1.3100000e+02   7.5289660e+01   4.0432110e+00  -1.1472191e-01   0.0000000e+00   4.2322998e-08
   1.3200000e+02   7.4745770e+01   4.0418940e+00  -1.1554424e-01   0.0000000e+00   4.2692165e-08
   1.3300000e+02   7.4209520e+01   4.0406070e+00  -1.1636650e-01   0.0000000e+00   4.3053971e-08
   1.3400000e+02   7.3680740e+01   4.0393480e+00  -1.1718848e-01   0.0000000e+00   4.3408467e-08
   1.3500000e+02   7.3159280e+01   4.0381160e+00  -1.1801043e-01   0.0000000e+00   4.3755597e-08
   1.3600000e+02   7.2645000e+01   4.0369100e+00  -1.1883223e-01   0.0000000e+00   4.4095379e-08
   1.3700000e+02   7.2137750e+01   4.0357310e+00  -1.1965379e-01   0.0000000e+00   4.4427801e-08
   1.3800000e+02   7.1637400e+01   4.0345760e+00  -1.2047528e-01   0.0000000e+00   4.4752837e-08
   1.3900000e+02   7.1143800e+01   4.0334460e+00  -1.2129656e-01   0.0000000e+00   4.5070489e-08
   1.4000000e+02   7.0656820e+01   4.0323390e+00  -1.2211771e-01   0.0000000e+00   4.5380751e-08
   1.4100000e+02   7.0176340e+01   4.0312560e+00  -1.2293865e-01   0.0000000e+00   4.5683648e-08
   1.4200000e+02   6.9702220e+01   4.0301940e+00  -1.2375940e-01   0.0000000e+00   4.5979161e-08
   1.4300000e+02   6.9234350e+01   4.0291550e+00  -1.2457996e-01   0.0000000e+00   4.6267274e-08
   1.4400000e+02   6.8772610e+01   4.0281360e+00  -1.2540031e-01   0.0000000e+00   4.6548036e-08
