   3.2000000e+01   2.4569980e+02   5.0130180e+00   3.2780404e-02  -3.2171367e-05  -2.8390150e-03
   3.3000000e+01   2.3933150e+02   4.9927850e+00   3.3335083e-02  -3.2899507e-05  -2.8975707e-03
   3.4000000e+01   2.3328700e+02   4.9736800e+00   3.3873358e-02  -3.3658793e-05  -2.9551670e-03
   3.5000000e+01   2.2754200e+02   4.9556160e+00   3.4396122e-02  -3.4449228e-05  -3.0118745e-03
   3.6000000e+01   2.2207440e+02   4.9385120e+00   3.4904214e-02  -3.5270752e-05  -3.0677597e-03
   3.7000000e+01   2.1686440e+02   4.9222980e+00   3.5398378e-02  -3.6123377e-05  -3.1228800e-03
   3.8000000e+01   2.1189420e+02   4.9069060e+00   3.5879334e-02  -3.7007171e-05  -3.1772918e-03
   3.9000000e+01   2.0714720e+02   4.8922790e+00   3.6347696e-02  -3.7922098e-05  -3.2310437e-03
   4.0000000e+01   2.0260890e+02   4.8783620e+00   3.6804055e-02  -3.8868335e-05  -3.2841821e-03
   4.1000000e+01   1.9826550e+02   4.8651050e+00   3.7248955e-02  -3.9845847e-05  -3.3367502e-03
   4.2000000e+01   1.9410480e+02   4.8524630e+00   3.7682897e-02  -4.0854822e-05  -3.3887872e-03
   4.3000000e+01   1.9011550e+02   4.8403950e+00   3.8106327e-02  -4.1895381e-05  -3.4403282e-03
   4.4000000e+01   1.8628700e+02   4.8288630e+00   3.8519676e-02  -4.2967592e-05  -3.4914073e-03
   4.5000000e+01   1.8260990e+02   4.8178320e+00   3.8923338e-02  -4.4071663e-05  -3.5420556e-03
   4.6000000e+01   1.7907540e+02   4.8072710e+00   3.9317663e-02  -4.5207803e-05  -3.5923010e-03
   4.7000000e+01   1.7567520e+02   4.7971500e+00   3.9702992e-02  -4.6376080e-05  -3.6421709e-03
   4.8000000e+01   1.7240200e+02   4.7874420e+00   4.0079648e-02  -4.7576838e-05  -3.6916891e-03
   4.9000000e+01   1.6924860e+02   4.7781220e+00   4.0447916e-02  -4.8810153e-05  -3.7408804e-03
   5.0000000e+01   1.6620860e+02   4.7691660e+00   4.0808079e-02  -5.0076272e-05  -3.7897661e-03
   5.1000000e+01   1.6327610e+02   4.7605550e+00   4.1160371e-02  -5.1375504e-05  -3.8383642e-03
   5.2000000e+01   1.6044540e+02   4.7522680e+00   4.1505038e-02  -5.2708052e-05  -3.8866958e-03
   5.3000000e+01   1.5771130e+02   4.7442860e+00   4.1842311e-02  -5.4074142e-05  -3.9347797e-03
   5.4000000e+01   1.5506900e+02   4.7365930e+00   4.2172402e-02  -5.5474084e-05  -3.9826301e-03
   5.5000000e+01   1.5251390e+02   4.7291730e+00   4.2495490e-02  -5.6908147e-05  -4.0302650e-03
   5.6000000e+01   1.5004170e+02   4.7220110e+00   4.2811785e-02  -5.8376530e-05  -4.0776988e-03
   5.7000000e+01   1.4764860e+02   4.7150940e+00   4.3121439e-02  -5.9879693e-05  -4.1249460e-03
   5.8000000e+01   1.4533070e+02   4.7084090e+00   4.3424637e-02  -6.1417771e-05  -4.1720189e-03
   5.9000000e+01   1.4308470e+02   4.7019440e+00   4.3721527e-02  -6.2991261e-05  -4.2189318e-03
   6.0000000e+01   1.4090710e+02   4.6956880e+00   4.4012253e-02  -6.4600300e-05  -4.2656965e-03
   6.1000000e+01   1.3879500e+02   4.6896300e+00   4.4296986e-02  -6.6245330e-05  -4.3123246e-03
   6.2000000e+01   1.3674540e+02   4.6837620e+00   4.4575818e-02  -6.7926658e-05  -4.3588265e-03
   6.3000000e+01   1.3475560e+02   4.6780720e+00   4.4848912e-02  -6.9644622e-05  -4.4052156e-03
   6.4000000e+01   1.3282300e+02   4.6725550e+00   4.5116361e-02  -7.1399575e-05  -4.4514985e-03
   6.5000000e+01   1.3094530e+02   4.6672000e+00   4.5378310e-02  -7.3191984e-05  -4.4976880e-03
   6.6000000e+01   1.2912000e+02   4.6620010e+00   4.5634850e-02  -7.5022036e-05  -4.5437915e-03
   6.7000000e+01   1.2734510e+02   4.6569500e+00   4.5886100e-02  -7.6890263e-05  -4.5898214e-03
   6.8000000e+01   1.2561840e+02   4.6520420e+00   4.6132151e-02  -7.8796870e-05  -4.6357810e-03
   6.9000000e+01   1.2393810e+02   4.6472690e+00   4.6373100e-02  -8.0742462e-05  -4.6816841e-03
   7.0000000e+01   1.2230230e+02   4.6426250e+00   4.6609056e-02  -8.2727279e-05  -4.7275377e-03
   7.1000000e+01   1.2070930e+02   4.6381060e+00   4.6840087e-02  -8.4751872e-05  -4.7733470e-03
   7.2000000e+01   1.1915740e+02   4.6337060e+00   4.7066291e-02  -8.6816501e-05  -4.8191218e-03
   7.3000000e+01   1.1764500e+02   4.6294190e+00   4.7287753e-02  -8.8921601e-05  -4.8648711e-03
   7.4000000e+01   1.1617070e+02   4.6252420e+00   4.7504540e-02  -9.1067727e-05  -4.9105994e-03
   7.5000000e+01   1.1473310e+02   4.6211690e+00   4.7716743e-02  -9.3255293e-05  -4.9563154e-03
   7.6000000e+01   1.1333070e+02   4.6171960e+00   4.7924425e-02  -9.5484540e-05  -5.0020270e-03
   7.7000000e+01   1.1196240e+02   4.6133200e+00   4.8127661e-02  -9.7756166e-05  -5.0477381e-03
   7.8000000e+01   1.1062690e+02   4.6095360e+00   4.8326528e-02  -1.0007053e-04  -5.0934590e-03
   7.9000000e+01   1.0932290e+02   4.6058420e+00   4.8521062e-02  -1.0242784e-04  -5.1391913e-03
   8.0000000e+01   1.0804960e+02   4.6022330e+00   4.8711359e-02  -1.0482910e-04  -5.1849443e-03
   8.1000000e+01   1.0680560e+02   4.5987060e+00   4.8897464e-02  -1.0727416e-04  -5.2307247e-03
   8.2000000e+01   1.0559020e+02   4.5952580e+00   4.9079441e-02  -1.0976403e-04  -5.2765378e-03
   8.3000000e+01   1.0440220e+02   4.5918870e+00   4.9257343e-02  -1.1229878e-04  -5.3223871e-03
   8.4000000e+01   1.0324090e+02   4.5885890e+00   4.9431226e-02  -1.1487937e-04  -5.3682818e-03
   8.5000000e+01   1.0210520e+02   4.5853610e+00   4.9601146e-02  -1.1750579e-04  -5.4142277e-03
   8.6000000e+01   1.0099440e+02   4.5822020e+00   4.9767138e-02  -1.2017890e-04  -5.4602266e-03
   8.7000000e+01   9.9907580e+01   4.5791090e+00   4.9929284e-02  -1.2289892e-04  -5.5062868e-03
   8.8000000e+01   9.8844090e+01   4.5760790e+00   5.0087603e-02  -1.2566659e-04  -5.5524132e-03
   8.9000000e+01   9.7803140e+01   4.5731100e+00   5.0242153e-02  -1.2848238e-04  -5.5986124e-03
   9.0000000e+01   9.6784020e+01   4.5702000e+00   5.0392992e-02  -1.3134682e-04  -5.6448862e-03
   9.1000000e+01   9.5786060e+01   4.5673480e+00   5.0540125e-02  -1.3426045e-04  -5.6912422e-03
   9.2000000e+01   9.4808610e+01   4.5645500e+00   5.0683623e-02  -1.3722381e-04  -5.7376872e-03
   9.3000000e+01   9.3851040e+01   4.5618050e+00   5.0823538e-02  -1.4023735e-04  -5.7842220e-03
   9.4000000e+01   9.2912760e+01   4.5591120e+00   5.0959886e-02  -1.4330177e-04  -5.8308531e-03
   9.5000000e+01   9.1993190e+01   4.5564690e+00   5.1092720e-02  -1.4641756e-04  -5.8775843e-03
   9.6000000e+01   9.1091770e+01   4.5538740e+00   5.1222045e-02  -1.4958534e-04  -5.9244264e-03
   9.7000000e+01   9.0207980e+01   4.5513260e+00   5.1347926e-02  -1.5280567e-04  -5.9713753e-03
   9.8000000e+01   8.9341300e+01   4.5488220e+00   5.1470418e-02  -1.5607897e-04  -6.0184402e-03
   9.9000000e+01   8.8491260e+01   4.5463620e+00   5.1589526e-02  -1.5940603e-04  -6.0656247e-03
   1.0000000e+02   8.7657360e+01   4.5439450e+00   5.1705276e-02  -1.6278740e-04  -6.1129340e-03
   1.0100000e+02   8.6839160e+01   4.5415680e+00   5.1817714e-02  -1.6622363e-04  -6.1603726e-03
   1.0200000e+02   8.6036230e+01   4.5392310e+00   5.1926862e-02  -1.6971543e-04  -6.2079462e-03
   1.0300000e+02   8.5248130e+01   4.5369320e+00   5.2032742e-02  -1.7326331e-04  -6.2556600e-03
   1.0400000e+02   8.4474470e+01   4.5346700e+00   5.2135416e-02  -1.7686796e-04  -6.3035147e-03
   1.0500000e+02   8.3714850e+01   4.5324450e+00   5.2234899e-02  -1.8052992e-04  -6.3515114e-03
   1.0600000e+02   8.2968890e+01   4.5302540e+00   5.2331200e-02  -1.8424985e-04  -6.3996647e-03
   1.0700000e+02   8.2236240e+01   4.5280980e+00   5.2424335e-02  -1.8802860e-04  -6.4479714e-03
   1.0800000e+02   8.1516530e+01   4.5259740e+00   5.2514389e-02  -1.9186645e-04  -6.4964361e-03
   1.0900000e+02   8.0809440e+01   4.5238820e+00   5.2601325e-02  -1.9576436e-04  -6.5450671e-03
   1.1000000e+02   8.0114620e+01   4.5218210e+00   5.2685192e-02  -1.9972286e-04  -6.5938652e-03
   1.1100000e+02   7.9431780e+01   4.5197910e+00   5.2765997e-02  -2.0374271e-04  -6.6428361e-03
   1.1200000e+02   7.8760600e+01   4.5177890e+00   5.2843801e-02  -2.0782447e-04  -6.6919825e-03
   1.1300000e+02   7.8100780e+01   4.5158160e+00   5.2918599e-02  -2.1196885e-04  -6.7413063e-03
   1.1400000e+02   7.7452050e+01   4.5138700e+00   5.2990406e-02  -2.1617658e-04  -6.7908192e-03
   1.1500000e+02   7.6814130e+01   4.5119510e+00   5.3059263e-02  -2.2044841e-04  -6.8405162e-03
   1.1600000e+02   7.6186740e+01   4.5100580e+00   5.3125173e-02  -2.2478490e-04  -6.8904054e-03
   1.1700000e+02   7.5569640e+01   4.5081900e+00   5.3188153e-02  -2.2918689e-04  -6.9404937e-03
   1.1800000e+02   7.4962570e+01   4.5063470e+00   5.3248230e-02  -2.3365508e-04  -6.9907796e-03
