   3.3000000e+01   2.4478970e+02   4.8814570e+00  -5.4286311e-03   1.0222328e-03   3.3556822e-03
   3.4000000e+01   2.3952760e+02   4.8440960e+00  -5.9119245e-03   1.0535228e-03   3.4558323e-03
   3.5000000e+01   2.3448900e+02   4.8088000e+00  -6.3984341e-03   1.0848223e-03   3.5556142e-03
   3.6000000e+01   2.2965780e+02   4.7754400e+00  -6.8878443e-03   1.1161309e-03   3.6550086e-03
   3.7000000e+01   2.2501990e+02   4.7438970e+00  -7.3798680e-03   1.1474481e-03   3.7539988e-03
   3.8000000e+01   2.2056270e+02   4.7140540e+00  -7.8742478e-03   1.1787777e-03   3.8525816e-03
   3.9000000e+01   2.1627500e+02   4.6858040e+00  -8.3707337e-03   1.2101228e-03   3.9507526e-03
   4.0000000e+01   2.1214640e+02   4.6590440e+00  -8.8690774e-03   1.2414891e-03   4.0485144e-03
   4.1000000e+01   2.0816780e+02   4.6336790e+00  -9.3690495e-03   1.2728824e-03   4.1458723e-03
   4.2000000e+01   2.0433070e+02   4.6096180e+00  -9.8704222e-03   1.3043093e-03   4.2428328e-03
   4.3000000e+01   2.0062750e+02   4.5867790e+00  -1.0372970e-02   1.3357758e-03   4.3394025e-03
   4.4000000e+01   1.9705100e+02   4.5650840e+00  -1.0876458e-02   1.3672893e-03   4.4355905e-03
   4.5000000e+01   1.9359490e+02   4.5444600e+00  -1.1380683e-02   1.3988558e-03   4.5314048e-03
   4.6000000e+01   1.9025300e+02   4.5248390e+00  -1.1885421e-02   1.4304837e-03   4.6268559e-03
   4.7000000e+01   1.8701970e+02   4.5061590e+00  -1.2390454e-02   1.4621795e-03   4.7219519e-03
   4.8000000e+01   1.8388990e+02   4.4883610e+00  -1.2895576e-02   1.4939494e-03   4.8167002e-03
   4.9000000e+01   1.8085880e+02   4.4713910e+00  -1.3400582e-02   1.5257993e-03   4.9111073e-03
   5.0000000e+01   1.7792170e+02   4.4551990e+00  -1.3905264e-02   1.5577368e-03   5.0051827e-03
   5.1000000e+01   1.7507450e+02   4.4397380e+00  -1.4409428e-02   1.5897677e-03   5.0989320e-03
   5.2000000e+01   1.7231310e+02   4.4249640e+00  -1.4912887e-02   1.6218978e-03   5.1923588e-03
   5.3000000e+01   1.6963390e+02   4.4108380e+00  -1.5415444e-02   1.6541306e-03   5.2854657e-03
   5.4000000e+01   1.6703320e+02   4.3973210e+00  -1.5916916e-02   1.6864745e-03   5.3782614e-03
   5.5000000e+01   1.6450780e+02   4.3843780e+00  -1.6417146e-02   1.7189337e-03   5.4707468e-03
   5.6000000e+01   1.6205450e+02   4.3719780e+00  -1.6915944e-02   1.7515118e-03   5.5629220e-03
   5.7000000e+01   1.5967030e+02   4.3600890e+00  -1.7413156e-02   1.7842159e-03   5.6547926e-03
   5.8000000e+01   1.5735250e+02   4.3486840e+00  -1.7908632e-02   1.8170475e-03   5.7463542e-03
   5.9000000e+01   1.5509840e+02   4.3377360e+00  -1.8402219e-02   1.8500124e-03   5.8376107e-03
   6.0000000e+01   1.5290550e+02   4.3272210e+00  -1.8893770e-02   1.8831141e-03   5.9285613e-03
   6.1000000e+01   1.5077130e+02   4.3171160e+00  -1.9383157e-02   1.9163569e-03   6.0192027e-03
   6.2000000e+01   1.4869360e+02   4.3074000e+00  -1.9870243e-02   1.9497446e-03   6.1095347e-03
   6.3000000e+01   1.4667030e+02   4.2980520e+00  -2.0354917e-02   1.9832807e-03   6.1995582e-03
   6.4000000e+01   1.4469920e+02   4.2890540e+00  -2.0837049e-02   2.0169693e-03   6.2892655e-03
   6.5000000e+01   1.4277850e+02   4.2803890e+00  -2.1316550e-02   2.0508117e-03   6.3786570e-03
   6.6000000e+01   1.4090640e+02   4.2720390e+00  -2.1793304e-02   2.0848109e-03   6.4677304e-03
   6.7000000e+01   1.3908090e+02   4.2639910e+00  -2.2267210e-02   2.1189723e-03   6.5564802e-03
   6.8000000e+01   1.3730050e+02   4.2562280e+00  -2.2738202e-02   2.1532976e-03   6.6449042e-03
   6.9000000e+01   1.3556350e+02   4.2487380e+00  -2.3206174e-02   2.1877906e-03   6.7330006e-03
   7.0000000e+01   1.3386840e+02   4.2415090e+00  -2.3671063e-02   2.2224516e-03   6.8207586e-03
   7.1000000e+01   1.3221370e+02   4.2345280e+00  -2.4132790e-02   2.2572862e-03   6.9081824e-03
