2 3233.469 4.951979 6.390651
3 2134.455 5.358368 6.702589
4 1545.733 5.754936 7.508206
5 1190.189 6.115174 7.879933
6 963.5078 6.391737 7.874373
7 812.1598 6.571806 7.543442
8 707.8259 6.653376 6.936448
9 633.9980 6.646240 6.225966
10 579.6326 6.577266 5.638938
11 537.3576 6.477780 5.245775
12 502.8330 6.368743 4.990235
13 473.6780 6.259944 4.807656
14 448.5365 6.154909 4.659956
15 426.5566 6.054512 4.529427
16 407.1474 5.958704 4.409160
17 389.8678 5.867216 4.297184
18 374.3722 5.779791 4.193490
19 360.3830 5.696243 4.098632
20 347.6737 5.616449 4.013109
21 336.0576 5.540326 3.937144
22 325.3806 5.467808 3.870645
23 315.5149 5.398831 3.813243
24 306.3540 5.333323 3.764365
25 297.8093 5.271195 3.723308
26 289.8066 5.212346 3.689300
27 282.2840 5.156661 3.661554
28 275.1889 5.104012 3.639300
29 268.4773 5.054264 3.621811
30 262.1115 5.007277 3.608417
31 256.0593 4.962909 3.598513
32 250.2934 4.921016 3.591560
33 244.7897 4.881457 3.587083
34 239.5276 4.844096 3.584668
35 234.4890 4.808800 3.583959
36 229.6578 4.775440 3.584648
37 225.0199 4.743897 3.586472
38 220.5627 4.714054 3.589211
39 216.2750 4.685804 3.592677
40 212.1464 4.659044 3.596711
41 208.1678 4.633679 3.601182
42 204.3307 4.609618 3.605980
43 200.6275 4.586779 3.611015
44 197.0510 4.565084 3.616211
45 193.5949 4.544460 3.621507
46 190.2530 4.524839 3.626854
47 187.0197 4.506159 3.632212
48 183.8899 4.488361 3.637547
49 180.8588 4.471391 3.642835
50 177.9217 4.455199 3.648056
51 175.0745 4.439738 3.653194
52 172.3131 4.424964 3.658239
53 169.6339 4.410838 3.663182
54 167.0332 4.397321 3.668017
55 164.5078 4.384378 3.672742
56 162.0545 4.371978 3.677354
57 159.6703 4.360089 3.681853
58 157.3525 4.348684 3.686240
59 155.0984 4.337736 3.690516
60 152.9055 4.327221 3.694683
61 150.7713 4.317116 3.698745
62 148.6936 4.307400 3.702705
63 146.6703 4.298052 3.706565
64 144.6992 4.289054 3.710330
65 142.7785 4.280389 3.714002
66 140.9064 4.272039 3.717587
67 139.0809 4.263991 3.721086
68 137.3005 4.256228 3.724505
69 135.5635 4.248738 3.727847
70 133.8684 4.241509 3.731114
71 132.2137 4.234528 3.734311
72 130.5981 4.227783 3.737441
73 129.0201 4.221265 3.740506
74 127.4786 4.214963 3.743510
75 125.9723 4.208868 3.746456
76 124.5001 4.202972 3.749347
77 123.0607 4.197264 3.752184
78 121.6532 4.191739 3.754970
79 120.2765 4.186388 3.757708
80 118.9297 4.181204 3.760400
81 117.6117 4.176181 3.763047
82 116.3218 4.171311 3.765651
83 115.0589 4.166590 3.768215
84 113.8224 4.162011 3.770740
85 112.6113 4.157568 3.773227
86 111.4250 4.153257 3.775678
87 110.2626 4.149073 3.778094
88 109.1236 4.145011 3.780476
89 108.0071 4.141067 3.782825
90 106.9125 4.137235 3.785142
91 105.8393 4.133513 3.787428
92 104.7868 4.129896 3.789685
93 103.7544 4.126381 3.791912
94 102.7416 4.122963 3.794110
95 101.7477 4.119641 3.796281
96 100.7724 4.116410 3.798424
97 99.81176 4.113402 3.800346
98 98.87201 4.110341 3.802440
99 97.94930 4.107363 3.804508
100 97.04316 4.104464 3.806550
101 96.15317 4.101643 3.808566
102 95.27889 4.098896 3.810556
103 94.41992 4.096222 3.812522
104 93.57588 4.093618 3.814463
105 92.74637 4.091081 3.816379
106 91.93104 4.088610 3.818270
107 91.12953 4.086202 3.820137
108 90.34150 4.083856 3.821980
109 89.56660 4.081570 3.823798
110 88.80454 4.079341 3.825593
111 88.05498 4.077169 3.827363
112 87.31764 4.075050 3.829108
113 86.59222 4.072984 3.830830
114 85.87844 4.070970 3.832528
115 85.17602 4.069004 3.834201
116 84.48471 4.067087 3.835850
117 83.80424 4.065216 3.837476
118 83.13436 4.063390 3.839077
119 82.47484 4.061609 3.840654
120 81.82544 4.059869 3.842207
121 81.18594 4.058171 3.843735
122 80.55611 4.056513 3.845240
123 79.93574 4.054894 3.846720
124 79.32462 4.053313 3.848176
125 78.72256 4.051768 3.849608
126 78.12935 4.050259 3.851015
127 77.54480 4.048784 3.852399
128 76.96874 4.047343 3.853758
129 76.40098 4.045934 3.855092
130 75.84134 4.044557 3.856403
131 75.28966 4.043211 3.857689
132 74.74577 4.041894 3.858951
133 74.20952 4.040607 3.860189
134 73.68074 4.039348 3.861403
135 73.15928 4.038116 3.862592
136 72.64500 4.036910 3.863758
137 72.13775 4.035731 3.864899
138 71.63740 4.034576 3.866016
139 71.14380 4.033446 3.867110
140 70.65682 4.032339 3.868179
141 70.17634 4.031256 3.869225
142 69.70222 4.030194 3.870246
143 69.23435 4.029155 3.871244
144 68.77261 4.028136 3.872219
145 68.31687 4.027138 3.873170
146 67.86703 4.026160 3.874097
147 67.42297 4.025201 3.875001
148 66.98458 4.024261 3.875882
149 66.55177 4.023339 3.876740
150 66.12442 4.022435 3.877575
151 65.70245 4.021548 3.878387
152 65.28574 4.020678 3.879176
153 64.87420 4.019824 3.879942
